word	synsets
интерьерщик_NOUN	["113185-N", "8677-N"]
гипсовый::слепок_NOUN	["111620-N", "127033-N", "127034-N"]
средневековый::замок_NOUN	["124419-N", "124420-N"]
транспортировка::природного::газа_NOUN	["132528-N", "178-N"]
хакерство_NOUN	["115580-N", "144461-N"]
usb-накопитель_NOUN	["106554-N", "511-N"]
спид_NOUN	["1054-N", "131263-N", "136228-N", "137435-N", "4658-N", "616-N"]
касли_NOUN	["123680-N", "145516-N", "242-N"]
отключение::электричества_NOUN	["107417-N", "111842-N", "137256-N"]
брак::геев_NOUN	["129738-N", "2485-N", "6555-N"]
мозг_NOUN	["112627-N", "7281-N"]
идеалист_NOUN	["126711-N", "150507-N"]
исходные::предпосылки_NOUN	["106488-N", "106613-N"]
белая::глина_NOUN	["5316-N", "8432-N"]
хриплый::звук_NOUN	["106945-N", "126008-N"]
гонолулу_NOUN	["138831-N", "242-N", "8247-N"]
аудиторская::деятельность_NOUN	["2233-N", "3513-N"]
поклон::до::земли_NOUN	["106651-N", "143290-N"]
рапс_NOUN	["146236-N", "350-N", "4057-N"]
стык_NOUN	["106514-N", "106582-N"]
япония_NOUN	["105334-N", "2062-N", "445-N"]
сочник_NOUN	["107282-N", "1226-N", "368-N"]
пушкинист_NOUN	["112105-N", "4929-N", "4930-N"]
успение::богородицы_NOUN	["10124-N", "112880-N"]
несгораемый::металлический::шкаф_NOUN	["106625-N", "3265-N"]
морской::десант_NOUN	["119772-N", "129197-N", "4316-N"]
полигиния_NOUN	["126999-N", "2485-N"]
квитанция_NOUN	["124783-N", "1271-N", "2428-N"]
сонливость_NOUN	["119423-N", "119425-N"]
наряд::милиции_NOUN	["106561-N", "153401-N"]
оптическая::физика_NOUN	["112189-N", "856-N"]
суходольск_NOUN	["123680-N", "145516-N", "242-N"]
выхлоп_NOUN	["1012-N", "5865-N", "959-N"]
танжерин_NOUN	["354-N", "5436-N"]
антикоммунизм_NOUN	["119563-N", "124135-N"]
истра::московской::области_NOUN	["134530-N", "136788-N", "136794-N"]
медицинский::институт_NOUN	["132529-N", "1609-N", "2982-N", "764-N"]
паранойя_NOUN	["110392-N", "3949-N"]
припорашивать_NOUN	["107325-N", "111657-N", "111658-N"]
вооруженный::бандит_NOUN	["115323-N", "115324-N", "639-N"]
замораживание::банковских::счетов_NOUN	["106533-N", "122107-N"]
лесопарковый::ландшафт_NOUN	["107135-N", "258-N"]
гастроли_NOUN	["111094-N", "2661-N"]
телятница_NOUN	["114044-N", "343-N"]
реферат_NOUN	["121396-N", "135318-N"]
саксофонистка_NOUN	["1413-N", "1431-N", "6499-N"]
ядерный::энергоисточник_NOUN	["147833-N", "2525-N", "7937-N"]
северная::осетия_NOUN	["100028-N", "2637-N"]
производство::автомобилей_NOUN	["1221-N", "467-N"]
специальная::школа_NOUN	["129-N", "1593-N"]
капитан_NOUN	["802-N", "804-N"]
латынь_NOUN	["126972-N", "148134-N"]
серость_NOUN	["118165-N", "118997-N"]
азиатская::часть::россии_NOUN	["100076-N", "7166-N"]
сдюшор_NOUN	["122-N", "129970-N"]
дружище_NOUN	["139566-N", "140701-N"]
бесконфликтность_NOUN	["106647-N", "148420-N"]
бутово_NOUN	["100076-N", "101897-N", "4250-N"]
аншлаг_NOUN	["110249-N", "130054-N"]
цинкование::поверхности_NOUN	["106698-N", "107325-N", "146751-N"]
плод::авокадо_NOUN	["354-N", "8534-N"]
трусы_NOUN	["108555-N", "1256-N", "132388-N", "4204-N", "8351-N"]
водитель::трейлера_NOUN	["112239-N", "140238-N"]
иносказательность_NOUN	["119569-N", "150737-N"]
вилок_NOUN	["133213-N", "150414-N"]
изолента_NOUN	["107478-N", "153947-N"]
пипифакс_NOUN	["133850-N", "8218-N"]
неподъемность_NOUN	["114019-N", "114350-N"]
либеральность_NOUN	["106647-N", "106924-N", "120408-N", "133719-N"]
бульон_NOUN	["108438-N", "3675-N"]
автомобильная::промышленность_NOUN	["112095-N", "467-N", "4919-N"]
подушка::для::постели_NOUN	["108853-N", "8218-N"]
забитость_NOUN	["119238-N", "123425-N"]
первенец::в::семье_NOUN	["140126-N", "152901-N", "2149-N", "613-N"]
инновационность_NOUN	["106839-N", "106981-N"]
ряжск_NOUN	["134530-N", "136898-N"]
антиинфляционный::характер_NOUN	["106713-N", "106714-N"]
ксерографическая::копия_NOUN	["10128-N", "111620-N"]
кража::автомобиля_NOUN	["637-N", "7334-N"]
озарение_NOUN	["106477-N", "145467-N", "149014-N"]
переведенная::сумма_NOUN	["566-N", "9814-N"]
отложение_NOUN	["111085-N", "114723-N", "116105-N"]
информационное::табло_NOUN	["107313-N", "145849-N"]
опаловый::цвет_NOUN	["109476-N", "109477-N"]
порог_NOUN	["106611-N", "148413-N"]
злопыхатель_NOUN	["111212-N", "111321-N"]
безучастие_NOUN	["106647-N", "118203-N"]
доение_NOUN	["328-N", "5685-N"]
премиум::класс_NOUN	["111216-N", "117599-N", "118490-N", "119266-N", "119548-N", "119549-N", "2580-N", "564-N"]
лавры_NOUN	["106774-N", "2605-N"]
абхазец_NOUN	["100046-N", "139862-N"]
диктофон_NOUN	["148702-N", "510-N"]
коммуникационный::коллектор_NOUN	["107511-N", "112313-N"]
киргизский::сом_NOUN	["1338-N", "566-N"]
гранула_NOUN	["107131-N", "113920-N"]
двигателист_NOUN	["110125-N", "110149-N", "2550-N"]
хьюстон_NOUN	["123680-N", "145516-N", "242-N"]
облегчение_NOUN	["106802-N", "117914-N"]
дворец::пионеров_NOUN	["122-N", "129970-N"]
запятнанная::репутация_NOUN	["106775-N", "116964-N"]
шерстяная::пряжа_NOUN	["131302-N", "7837-N", "8324-N"]
электронный::пейджер_NOUN	["144127-N", "2562-N", "510-N"]
литва_NOUN	["105585-N", "142193-N", "2062-N", "445-N"]
тонус_NOUN	["106564-N", "133556-N"]
нахичевань_NOUN	["137810-N", "151357-N", "242-N", "8247-N"]
пробел_NOUN	["106515-N", "107498-N"]
догматизм::мышления_NOUN	["106470-N", "119563-N"]
вологжанка_NOUN	["369-N", "4773-N", "589-N"]
кардинальность_NOUN	["106789-N", "112920-N", "119382-N"]
художественный::холст_NOUN	["109259-N", "8898-N"]
литография_NOUN	["1447-N", "4908-N"]
летучая::мышь-вампир_NOUN	["121981-N", "122222-N"]
перепечатывание_NOUN	["110447-N", "114107-N", "114108-N"]
в::голове::туман_NOUN	["106565-N", "106567-N"]
файлообменник_NOUN	["121978-N", "136983-N"]
премия_NOUN	["2715-N", "85-N"]
усмань_NOUN	["134530-N", "136786-N"]
обмен::информацией_NOUN	["112933-N", "137784-N"]
больничная::каталка_NOUN	["141952-N", "2977-N"]
обморок_NOUN	["106567-N", "146631-N", "149897-N"]
теплокоммуникации_NOUN	["3639-N", "6485-N", "6486-N"]
посев_NOUN	["106710-N", "128166-N"]
дубна_NOUN	["134530-N", "136788-N", "136794-N"]
кинопроцесс_NOUN	["4918-N", "5967-N"]
авария::на::чернобыльской::аэс_NOUN	["1005-N", "122137-N"]
сын_NOUN	["144937-N", "147162-N", "3230-N", "6907-N"]
госпакет::акций_NOUN	["143397-N", "149253-N", "150915-N", "456-N"]
обширность_NOUN	["106775-N", "114019-N", "115110-N"]
мадейра_NOUN	["134509-N", "3465-N"]
ощутимость_NOUN	["118520-N", "150752-N"]
электродетонатор_NOUN	["120604-N", "819-N"]
сф::фс_NOUN	["122247-N", "131450-N", "6229-N", "8121-N"]
республика::зимбабве_NOUN	["2062-N", "445-N"]
минюст_NOUN	["142855-N", "3381-N"]
введение_NOUN	["106509-N", "107442-N", "114139-N"]
сеялка_NOUN	["1320-N", "2384-N"]
алтаец_NOUN	["100046-N", "106131-N", "106147-N", "106148-N", "7739-N"]
табачный::завод_NOUN	["525-N", "57-N"]
чулок_NOUN	["1256-N", "4172-N"]
либеральное::течение_NOUN	["124135-N", "6639-N"]
шейх_NOUN	["105413-N", "106131-N", "134850-N"]
харизма_NOUN	["106766-N", "135446-N"]
понимание::с::полуслова_NOUN	["106647-N", "148420-N"]
созвездие::малой::медведицы_NOUN	["125313-N", "125327-N"]
подстрекательство_NOUN	["106459-N", "107257-N"]
лизинговая::операция_NOUN	["1842-N", "255-N"]
судебный::прецедент_NOUN	["106894-N", "113557-N"]
курс::биржи_NOUN	["118155-N", "1236-N", "564-N"]
река::зея_NOUN	["100022-N", "100079-N", "152701-N"]
волкодав_NOUN	["4454-N", "7678-N"]
бампер::автомобиля_NOUN	["106553-N", "125150-N"]
хранение::нефти_NOUN	["106598-N", "106626-N"]
судно-спасатель_NOUN	["132819-N", "169-N", "209-N"]
подначка_NOUN	["106535-N", "117284-N", "137404-N"]
чемпионский::пояс_NOUN	["112182-N", "1256-N"]
подстановка_NOUN	["106631-N", "106682-N"]
выстругивание_NOUN	["107412-N", "110832-N", "112080-N", "112810-N"]
затраты::капитального::характера_NOUN	["152724-N", "2116-N"]
переориентация::военного::производства_NOUN	["133994-N", "137766-N", "601-N", "833-N"]
ученик::седьмого::класса_NOUN	["114896-N", "1606-N", "613-N"]
странник::по::святым::местам_NOUN	["113128-N", "152714-N"]
краснознаменск::в::калининградской::области_NOUN	["134530-N", "136773-N"]
поисково-спасательная::операция_NOUN	["117917-N", "3241-N"]
патриархия_NOUN	["107135-N", "111471-N"]
северное::направление_NOUN	["106586-N", "129673-N"]
воздушная::авария_NOUN	["154643-N", "4151-N", "7494-N"]
извержение::вулкана_NOUN	["107692-N", "114519-N"]
киноакадемия_NOUN	["142237-N", "145457-N", "2260-N", "3193-N"]
отстаивание_NOUN	["106595-N", "106597-N"]
лима_NOUN	["151357-N", "242-N", "3208-N"]
надувка_NOUN	["106631-N", "110751-N"]
незаконный::провоз_NOUN	["118776-N", "153186-N"]
исландская::столица_NOUN	["151357-N", "242-N", "3208-N"]
грузовые::автоперевозки_NOUN	["155-N", "3127-N"]
раскачивание_NOUN	["107513-N", "111157-N", "115153-N"]
фили_NOUN	["100076-N", "101897-N", "4250-N"]
алыча_NOUN	["107956-N", "144253-N", "144309-N", "988-N"]
велосипед::для::двоих_NOUN	["132381-N", "169-N", "2498-N", "4188-N"]
джинсы_NOUN	["108194-N", "1256-N"]
лесобумажная::промышленность_NOUN	["145329-N", "3940-N", "50-N", "7127-N"]
число::аварий_NOUN	["107583-N", "133199-N"]
страус_NOUN	["144174-N", "963-N"]
ингалятор_NOUN	["1068-N", "1320-N", "2977-N"]
ослабление::валюты_NOUN	["110893-N", "132999-N", "149602-N"]
сверхъестественность_NOUN	["118141-N", "118766-N"]
гобелен_NOUN	["128533-N", "128534-N", "2135-N"]
слеза_NOUN	["110869-N", "5992-N"]
золотой::резерв_NOUN	["133190-N", "6581-N", "7642-N", "7655-N"]
достаток_NOUN	["106508-N", "106515-N", "107160-N"]
желтуха_NOUN	["1054-N", "2046-N"]
оспа_NOUN	["1054-N", "2046-N"]
гулянье_NOUN	["107470-N", "152910-N"]
визировка_NOUN	["4060-N", "5747-N"]
вытяжная::вентиляция_NOUN	["112275-N", "112276-N"]
еж_NOUN	["108490-N", "934-N"]
берцовая::кость_NOUN	["109221-N", "7281-N"]
правила::продажи_NOUN	["106450-N", "106454-N"]
пейджинг_NOUN	["143535-N", "2566-N"]
ветроустановка_NOUN	["143557-N", "2068-N", "3-N"]
бергамот_NOUN	["144188-N", "154384-N", "354-N"]
пляжный::лежак_NOUN	["106553-N", "106554-N"]
южный::урал_NOUN	["100076-N", "7166-N"]
хроникальный::кинофильм_NOUN	["4026-N", "7709-N"]
рубежи::страны_NOUN	["106582-N", "673-N"]
серебряная::медаль::олимпиады_NOUN	["146575-N", "86-N"]
чайное::растение_NOUN	["326-N", "4057-N"]
поднаниматель_NOUN	["131052-N", "589-N"]
псковская::область_NOUN	["2637-N", "2640-N"]
радиолокационное::обнаружение_NOUN	["112514-N", "126902-N"]
алжирка_NOUN	["105413-N", "106131-N", "134850-N"]
обнинск_NOUN	["134530-N", "136776-N"]
идиллия_NOUN	["110242-N", "135458-N", "137358-N"]
город::касабланка_NOUN	["207-N", "242-N", "590-N"]
электронное::табло_NOUN	["149201-N", "510-N"]
массажистка_NOUN	["1044-N", "7761-N"]
сент-винсент_NOUN	["100111-N", "134502-N"]
зеленый::корм_NOUN	["121654-N", "3074-N"]
туркмен_NOUN	["106131-N", "106147-N", "106148-N"]
веление::души_NOUN	["106474-N", "107379-N", "116383-N"]
несанкционированное::получение::сведений_NOUN	["107592-N", "122242-N", "1886-N", "647-N"]
карел_NOUN	["105336-N", "1310-N", "132681-N", "3291-N", "369-N"]
традиция::многих::поколений_NOUN	["131043-N", "153782-N"]
бальзам_NOUN	["107319-N", "107460-N"]
каштановый::цвет_NOUN	["106944-N", "109482-N", "115326-N"]
планировочная::машина_NOUN	["112197-N", "5547-N", "7309-N"]
рожки_NOUN	["109093-N", "1226-N", "8325-N"]
велотандем_NOUN	["132381-N", "169-N", "2498-N", "4188-N"]
салон::моды_NOUN	["141013-N", "525-N"]
ласковость_NOUN	["106769-N", "106924-N"]
признание::документов_NOUN	["106877-N", "106884-N", "139154-N"]
цитирование_NOUN	["106493-N", "110447-N"]
процедурный::кабинет_NOUN	["114714-N", "2983-N"]
речной::плес_NOUN	["106611-N", "148413-N"]
турне_NOUN	["110440-N", "112564-N"]
сносность_NOUN	["106775-N", "118739-N", "119979-N", "124250-N"]
обнюхивание_NOUN	["115823-N", "115824-N"]
пешеходное::пространство_NOUN	["107135-N", "107508-N", "123955-N", "123956-N", "2594-N", "9171-N"]
варка::на::пару_NOUN	["106534-N", "109109-N"]
таможенный::кордон_NOUN	["106560-N", "114757-N", "115917-N", "117676-N"]
липецк_NOUN	["100066-N", "134530-N", "136786-N", "242-N", "8247-N"]
почетная::грамота_NOUN	["121-N", "139514-N", "7060-N", "85-N"]
союзная::республика_NOUN	["149182-N", "445-N"]
участковая::комиссия_NOUN	["455-N", "7689-N"]
покорение::вершины_NOUN	["106685-N", "148955-N"]
давление::атмосферы_NOUN	["106515-N", "106769-N", "106841-N", "110871-N", "122219-N"]
тюрьма_NOUN	["140871-N", "2278-N", "2281-N", "2526-N"]
артериальное::давление_NOUN	["106769-N", "107583-N", "107591-N"]
качка_NOUN	["106938-N", "111156-N"]
комбайнерша_NOUN	["147697-N", "150555-N"]
откос::от::армии_NOUN	["8282-N", "9438-N"]
финансово-экономический::кризис_NOUN	["106446-N", "106784-N", "126555-N"]
наро-фоминский::район_NOUN	["147330-N", "2051-N"]
коляска_NOUN	["1320-N", "2316-N"]
рьяность_NOUN	["118027-N", "118028-N"]
карточная::королева_NOUN	["110037-N", "112108-N", "143156-N"]
след::от::укуса_NOUN	["113696-N", "150699-N"]
сервировка::стола_NOUN	["107545-N", "131783-N"]
трудовое::устройство_NOUN	["4469-N", "7656-N"]
предварительное::следствие_NOUN	["117354-N", "151354-N", "2678-N"]
импортзамещение_NOUN	["106495-N", "106501-N", "1221-N", "558-N"]
винил_NOUN	["4242-N", "511-N"]
эфедрин_NOUN	["138032-N", "4577-N"]
нефтяные::поля_NOUN	["3503-N", "80-N"]
измайлово_NOUN	["100076-N", "101897-N", "4250-N"]
племенная::ферма_NOUN	["2530-N", "3877-N"]
второсортность_NOUN	["113275-N", "118389-N"]
патронат_NOUN	["118621-N", "1592-N"]
однополярная::система_NOUN	["106491-N", "151147-N"]
цементация_NOUN	["106631-N", "110751-N"]
ротация::кадров_NOUN	["7101-N", "8018-N", "888-N"]
ирландия_NOUN	["134509-N", "3465-N"]
поверка_NOUN	["106695-N", "106697-N"]
роспись_NOUN	["114786-N", "124842-N", "152808-N"]
костариканский::колон_NOUN	["1338-N", "566-N"]
вахтовики_NOUN	["120633-N", "121719-N", "879-N"]
боеголовка::ракеты_NOUN	["147804-N", "8104-N", "811-N", "818-N", "819-N"]
реваншистская::политика_NOUN	["1208-N", "601-N"]
половой::член_NOUN	["110020-N", "6406-N"]
поэтика_NOUN	["4683-N", "4778-N", "8716-N"]
правление::организации_NOUN	["117041-N", "117042-N", "120679-N", "144524-N"]
плодовый::питомник_NOUN	["138248-N", "147755-N", "2530-N", "4337-N", "6056-N"]
испанский::гранд_NOUN	["105336-N", "105383-N", "106140-N", "132681-N", "139862-N"]
месяц::мусульманского::поста_NOUN	["106723-N", "106732-N", "8647-N"]
взнос::на::благотворительные::цели_NOUN	["141293-N", "566-N"]
разорванность_NOUN	["106563-N", "119870-N", "124668-N"]
убывающий::тренд_NOUN	["110893-N", "136595-N", "149662-N", "2153-N", "8529-N"]
горно-металлургический::комбинат_NOUN	["121655-N", "523-N"]
свинокомплекс_NOUN	["134279-N", "2530-N", "342-N", "3877-N", "4428-N"]
шинкование_NOUN	["107410-N", "107412-N", "111775-N"]
словак_NOUN	["105336-N", "132681-N", "134360-N", "369-N"]
предохранительный::пояс_NOUN	["109611-N", "153947-N"]
сахарный::тростник_NOUN	["326-N", "4057-N"]
кабельная::сеть_NOUN	["106508-N", "106621-N"]
ивантеевка_NOUN	["134530-N", "136788-N", "136794-N"]
авианесущий::крейсер_NOUN	["146000-N", "3891-N"]
флигель_NOUN	["106573-N", "109268-N", "130864-N"]
зоосад_NOUN	["1417-N", "1434-N", "145190-N", "145679-N"]
атака::террориста-смертника_NOUN	["139354-N", "151440-N", "151911-N", "3758-N"]
геттинген_NOUN	["136274-N", "137904-N"]
ныряние_NOUN	["111085-N", "111767-N"]
модернизация_NOUN	["6255-N", "7558-N", "833-N"]
бесконечность_NOUN	["118598-N", "125229-N"]
рыбоохрана_NOUN	["140202-N", "6225-N"]
администрация::села_NOUN	["143970-N", "144486-N", "2645-N"]
торговый::секрет_NOUN	["144088-N", "2438-N"]
попечитель_NOUN	["106891-N", "113713-N", "144438-N", "152714-N"]
подключение::к::телефонной::линии_NOUN	["106601-N", "106699-N", "112144-N"]
строительный::контроль_NOUN	["2820-N", "3513-N"]
рейкьявик_NOUN	["151357-N", "242-N", "3208-N"]
мех::соболя_NOUN	["108193-N", "109561-N", "2445-N"]
прописка_NOUN	["116570-N", "8033-N"]
премьерный::спектакль_NOUN	["108682-N", "112022-N", "1443-N"]
политика::железного::занавеса_NOUN	["113853-N", "1208-N", "140558-N"]
зашифровка_NOUN	["107003-N", "114481-N"]
меткость_NOUN	["106797-N", "123454-N"]
бетонные::работы_NOUN	["106631-N", "110751-N"]
любительское::искусство_NOUN	["142524-N", "1448-N", "2431-N", "540-N"]
воровство::невесты_NOUN	["7329-N", "9426-N"]
австралия_NOUN	["3224-N", "6040-N"]
крыло_NOUN	["143440-N", "143441-N"]
продуктопровод_NOUN	["130003-N", "179-N", "2285-N", "6485-N"]
национально-освободительное::движение_NOUN	["106702-N", "106714-N"]
экономическое::оживление_NOUN	["106631-N", "106632-N", "116118-N", "129710-N"]
восстановление::плодородия::почвы_NOUN	["106631-N", "129710-N", "133804-N", "145362-N", "2934-N", "4661-N", "5363-N"]
закройщик_NOUN	["138158-N", "2550-N"]
геральдика_NOUN	["111355-N", "932-N"]
двоеборец_NOUN	["150555-N", "1626-N"]
выплавка::чугуна_NOUN	["520-N", "63-N"]
коммунально-бытовые::нужды_NOUN	["106501-N", "106562-N"]
борьба::сумо_NOUN	["109299-N", "131820-N", "131821-N", "8138-N"]
бивак_NOUN	["106619-N", "142147-N"]
авторемонтник_NOUN	["110125-N", "111590-N"]
шест_NOUN	["128563-N", "2498-N"]
ульяновка_NOUN	["123680-N", "145516-N", "242-N"]
старшинский::состав_NOUN	["128724-N", "792-N"]
щелкопер_NOUN	["1578-N", "2720-N", "8848-N"]
эффект_NOUN	["106651-N", "111380-N", "125745-N"]
незамысловатость_NOUN	["106924-N", "112688-N", "118089-N", "118717-N", "125284-N"]
рабочий::кабинет_NOUN	["106573-N", "114714-N", "1650-N", "3265-N", "3537-N"]
варикоз_NOUN	["6129-N", "616-N"]
юго-восточная::азия_NOUN	["100076-N", "7166-N"]
санитарное::учреждение_NOUN	["106560-N", "145190-N", "6324-N"]
коллектив::авторов_NOUN	["126483-N", "139946-N", "2253-N", "879-N"]
радиоточка_NOUN	["123954-N", "483-N"]
рельсовая::колея_NOUN	["1320-N", "145048-N"]
реакторный::блок_NOUN	["147833-N", "2525-N", "7937-N"]
государственное::страхование_NOUN	["10059-N", "106595-N", "112026-N", "1270-N", "1993-N", "2228-N", "4068-N"]
палестинские::территории_NOUN	["1541-N", "2052-N"]
отбеливание_NOUN	["106631-N", "147039-N"]
сдельная::зарплата_NOUN	["121697-N", "1265-N", "1266-N", "4396-N"]
мобилизация_NOUN	["1527-N", "601-N"]
барбекю_NOUN	["108097-N", "109116-N", "121963-N"]
дозовая::нагрузка_NOUN	["106515-N", "106712-N", "106841-N", "110871-N"]
стоматологическая::коронка_NOUN	["134853-N", "8560-N"]
сибиряк_NOUN	["1310-N", "132681-N", "138999-N", "3291-N", "369-N"]
страховочный::пояс_NOUN	["109611-N", "153947-N"]
товарищеские::отношения_NOUN	["106649-N", "129738-N"]
двусмысленность_NOUN	["119619-N", "138604-N"]
видеопрокат_NOUN	["1250-N", "255-N", "3334-N", "5836-N", "5849-N", "7064-N"]
волеизъявление::избирателей_NOUN	["10119-N", "106877-N", "153350-N"]
газоаналитическая::система_NOUN	["2489-N", "2754-N", "3648-N"]
железка_NOUN	["106509-N", "106554-N", "107131-N"]
смиренность_NOUN	["118965-N", "123510-N", "123512-N"]
под::роспись_NOUN	["107002-N", "111985-N"]
киселевск_NOUN	["134530-N", "136778-N"]
рекультивация::земель_NOUN	["4167-N", "4168-N"]
вянта_NOUN	["100022-N", "152701-N"]
турман_NOUN	["8955-N", "963-N"]
термодинамическая::энтропия_NOUN	["106841-N", "110871-N"]
кассовая::машина_NOUN	["132488-N", "4497-N"]
водяная::горка_NOUN	["107558-N", "121747-N", "152337-N", "152346-N", "152348-N"]
госдоход_NOUN	["130790-N", "588-N"]
научная::стипендия_NOUN	["4396-N", "588-N"]
печень_NOUN	["106580-N", "109839-N", "109844-N", "114749-N"]
пожарная::опасность_NOUN	["106547-N", "118739-N", "123477-N"]
республика::сан-марино_NOUN	["139506-N", "142193-N", "2062-N", "445-N"]
мясоперерабатывающий::комбинат_NOUN	["3913-N", "57-N"]
агрессия_NOUN	["106653-N", "118984-N"]
открыточка_NOUN	["111708-N", "112108-N", "1713-N", "4898-N"]
опробование_NOUN	["116296-N", "121187-N", "124274-N"]
политзаключенный_NOUN	["142677-N", "142678-N"]
клык_NOUN	["106580-N", "109417-N"]
вагоностроитель_NOUN	["129959-N", "2550-N"]
орда_NOUN	["105559-N", "445-N"]
музыкальный::критик_NOUN	["1412-N", "4929-N"]
садистка_NOUN	["111212-N", "111393-N", "126278-N", "136369-N"]
коллективизация_NOUN	["333-N", "335-N", "4238-N"]
остров::ирландия_NOUN	["134509-N", "3465-N"]
бэтээр_NOUN	["124156-N", "9209-N"]
щипок_NOUN	["115089-N", "115535-N", "115709-N"]
неуспешность_NOUN	["118607-N", "119629-N"]
лирик_NOUN	["111816-N", "1578-N", "2720-N", "5260-N"]
кисловодск_NOUN	["152434-N", "9525-N", "9526-N"]
актерское::исполнительство_NOUN	["540-N", "7541-N"]
смолянин_NOUN	["369-N", "4773-N", "589-N"]
рекогносцировка::местности_NOUN	["2602-N", "7840-N"]
ледокол_NOUN	["126792-N", "132885-N", "209-N", "6615-N"]
львов_NOUN	["151357-N", "242-N", "8247-N"]
безграничность_NOUN	["114019-N", "115110-N"]
глухота_NOUN	["106567-N", "106665-N", "118046-N", "136609-N", "3406-N", "616-N"]
с/х::вуз_NOUN	["132529-N", "1609-N", "764-N"]
завершенный::строительный::объект_NOUN	["2461-N", "2525-N"]
паспортная::служба_NOUN	["115790-N", "3312-N"]
шестеренка_NOUN	["106554-N", "107630-N", "109464-N"]
мерин_NOUN	["145215-N", "5630-N"]
нетрезвость_NOUN	["7786-N", "7789-N"]
пехотинец_NOUN	["127439-N", "792-N"]
балансир_NOUN	["106555-N", "107496-N", "128296-N", "146800-N"]
стачка_NOUN	["136578-N", "153441-N", "8456-N"]
малообеспеченный::слой_NOUN	["582-N", "8515-N"]
рекламная::работа_NOUN	["106542-N", "119127-N", "1885-N"]
кассетник_NOUN	["141930-N", "6994-N"]
жировая::клетчатка_NOUN	["7281-N", "7291-N", "7511-N"]
половина::месяца_NOUN	["106720-N", "106723-N"]
фильтр::частот_NOUN	["149201-N", "2070-N"]
омолон_NOUN	["100022-N", "100079-N", "152701-N"]
жительница::кемерова_NOUN	["369-N", "4773-N", "589-N"]
провизия_NOUN	["147873-N", "7522-N"]
архивное::хранение_NOUN	["106501-N", "106562-N"]
переосмысление_NOUN	["106678-N", "115932-N"]
государственная::защита_NOUN	["106597-N", "6938-N"]
река::оша_NOUN	["100022-N", "100079-N", "152701-N"]
бревно_NOUN	["128562-N", "2498-N"]
воздушный::акробат_NOUN	["110086-N", "1626-N", "9785-N"]
осязательность_NOUN	["118520-N", "150752-N"]
каменная::глыба_NOUN	["107131-N", "107342-N", "108698-N"]
псковичка_NOUN	["369-N", "4773-N", "589-N"]
министерство::атомной::энергетики_NOUN	["1559-N", "3867-N"]
причастие_NOUN	["110615-N", "152927-N"]
модная::индустрия_NOUN	["1453-N", "540-N"]
гренада_NOUN	["107135-N", "3465-N", "7166-N"]
кровь::стынет::в::жилах_NOUN	["106792-N", "106793-N"]
бесхитростность_NOUN	["106924-N", "112688-N", "118089-N", "118717-N", "125284-N"]
кунжут_NOUN	["146236-N", "350-N", "4057-N"]
пластический::хирург_NOUN	["1045-N", "1046-N"]
прапор_NOUN	["3057-N", "807-N"]
профессиональная::общность_NOUN	["106627-N", "139946-N", "139948-N"]
благообразность_NOUN	["118056-N", "119452-N"]
физкультурница_NOUN	["134601-N", "1601-N"]
вред::от::курения_NOUN	["106500-N", "106665-N", "3406-N"]
дорожный::затор_NOUN	["112324-N", "116224-N"]
каннабис_NOUN	["136851-N", "138009-N", "649-N"]
левое::полушарие_NOUN	["106580-N", "147413-N"]
разведка_NOUN	["106901-N", "107579-N"]
автомобильная::отрасль_NOUN	["112095-N", "467-N", "4919-N"]
балагурство_NOUN	["106876-N", "107094-N", "118140-N"]
фольклорист_NOUN	["112105-N", "21-N"]
католический::мир_NOUN	["135607-N", "138151-N"]
госкомитет::по::жилищной::и::строительной::политике_NOUN	["121539-N", "2576-N", "3607-N"]
койот_NOUN	["107795-N", "107857-N"]
аллюзия_NOUN	["106876-N", "123571-N"]
оклахома-сити_NOUN	["138831-N", "242-N", "8247-N"]
лист::нетрудоспособности_NOUN	["111708-N", "111709-N"]
угон::машины_NOUN	["637-N", "7334-N"]
педофилия_NOUN	["121164-N", "136571-N"]
нефтегазовая::промышленность_NOUN	["460-N", "462-N", "531-N"]
юниорка_NOUN	["152901-N", "152902-N"]
мужская::гомосексуальность_NOUN	["10094-N", "134841-N"]
город::щербинка_NOUN	["134530-N", "136788-N", "136794-N"]
рулежная::дорожка_NOUN	["107135-N", "107510-N"]
рыло_NOUN	["107736-N", "133173-N"]
подброска_NOUN	["106938-N", "111022-N"]
эскимоска_NOUN	["100046-N", "106131-N", "106220-N", "7739-N"]
ставка::в::игре_NOUN	["3238-N", "566-N", "6323-N"]
элеватор_NOUN	["106625-N", "4668-N", "5925-N"]
пряжа::шерстяная_NOUN	["131302-N", "7837-N", "8324-N"]
забраковка_NOUN	["115033-N", "127161-N", "149274-N", "151609-N"]
полноводность_NOUN	["106841-N", "130106-N"]
тмин_NOUN	["107911-N", "370-N", "4681-N", "5735-N"]
пряность_NOUN	["114651-N", "119843-N", "119844-N"]
зоологический::сад_NOUN	["1417-N", "1434-N", "145190-N", "145679-N"]
которосль_NOUN	["100022-N", "100079-N", "152701-N"]
губная::помада_NOUN	["109170-N", "115261-N"]
туркменская::столица_NOUN	["151357-N", "242-N", "3208-N", "8247-N"]
рог::животного_NOUN	["133173-N", "146035-N"]
сучок_NOUN	["109715-N", "115541-N"]
