word	synsets
колокольня_NOUN	["107725-N", "2525-N"]
прядильно_ADJ::-_PUNCT::ткацкий_ADJ::фабрика_NOUN	["57-N", "6305-N"]
нетрезвый_ADJ::вид_NOUN	["7786-N", "7789-N"]
мелкооптовый_ADJ::торговля_NOUN	["1026-N", "1033-N"]
откатывание_NOUN	["108870-N", "111597-N"]
доверие_NOUN	["106470-N", "107144-N"]
торонто_NOUN	["207-N", "242-N", "590-N"]
исландка_NOUN	["100046-N", "139862-N"]
посев_NOUN	["106710-N", "128166-N"]
трехцветность_NOUN	["115386-N", "115387-N", "125615-N"]
станок_NOUN::для_ADP::фиксация_NOUN::животное_NOUN	["106573-N", "111506-N"]
бавария_NOUN	["105118-N", "2052-N"]
англиканский_ADJ::церковь_NOUN	["1123-N", "1150-N", "138151-N"]
тмин_NOUN	["107911-N", "370-N", "4681-N", "5735-N"]
ряд_NOUN::галерка_NOUN	["148976-N", "148977-N", "154832-N"]
саров_NOUN	["134530-N", "136800-N"]
волгоград_NOUN	["100066-N", "134530-N", "136768-N", "242-N", "8247-N"]
межеваний_NOUN::участок_NOUN	["107410-N", "111944-N", "120254-N"]
ларнака_NOUN	["207-N", "242-N", "590-N"]
шутовство_NOUN	["106876-N", "107094-N"]
работа_NOUN::с_ADP::банковский_ADJ::счет_NOUN	["151050-N", "2181-N"]
уксус_NOUN	["109704-N", "111683-N", "3675-N"]
ассистентка_NOUN	["136224-N", "1386-N", "21-N"]
клубок_NOUN::нитка_ADJ	["106554-N", "112001-N"]
первый_ADJ::медицинский_ADJ::помощь_NOUN	["1062-N", "106472-N", "106529-N"]
кофейня_NOUN	["141013-N", "4084-N"]
кайло_NOUN	["114975-N", "139389-N"]
прощение_NOUN::задолженность_NOUN	["117915-N", "117916-N"]
процесс_NOUN::по_ADP::уголовный_ADJ::дело_NOUN	["106898-N", "149658-N", "2458-N"]
афганистанскать_ADJ::столица_NOUN	["134154-N", "151357-N", "242-N", "3208-N"]
мировой_ADJ::сделка_NOUN	["106957-N", "106993-N", "141866-N", "2428-N", "2747-N"]
тиран_NOUN	["100097-N", "106606-N", "7093-N"]
водомет_NOUN	["109250-N", "109272-N"]
излишний_ADJ::перестраховка_NOUN	["106472-N", "106595-N", "115865-N"]
слушатель_NOUN::факультет_NOUN	["150555-N", "2196-N", "762-N"]
дефицит_NOUN::бюджетный_ADJ::финансирование_NOUN	["107498-N", "123535-N", "148916-N"]
туртас_NOUN	["100022-N", "100079-N", "152701-N"]
внешний_ADJ::заимствование_NOUN	["1554-N", "3720-N"]
прокладка_NOUN::газовый_ADJ::сеть_NOUN	["112144-N", "7175-N"]
лежачий_ADJ::больной_NOUN	["149466-N", "4846-N"]
двухлетие_NOUN	["125912-N", "6950-N"]
молочный_ADJ::сахар_NOUN	["108767-N", "132806-N"]
водокачка_NOUN	["6485-N", "6489-N"]
космический_ADJ::луч_NOUN	["107584-N", "113004-N", "125405-N", "133260-N", "2997-N"]
древность_NOUN	["106722-N", "143643-N"]
лассо_NOUN	["112567-N", "143489-N"]
абзац_NOUN	["127407-N", "127408-N"]
прицельный_ADJ::огонь_NOUN	["115663-N", "8105-N"]
ягода_NOUN::вишня_NOUN	["107842-N", "107871-N", "144322-N", "144341-N"]
перечислять_VERB::деньги_NOUN	["566-N", "9814-N"]
невосприимчивость_NOUN::к_ADP::болезнь_NOUN	["118598-N", "119010-N", "127016-N"]
снегоуборочный_ADJ::техника_NOUN	["141641-N", "143580-N", "9209-N"]
торговый_ADJ::оборот_NOUN	["107583-N", "130030-N", "2116-N"]
низовье_NOUN	["106611-N", "148413-N"]
раскорчевывание_NOUN	["110916-N", "115776-N"]
сингапур_NOUN	["2062-N", "445-N"]
подушка_NOUN	["108853-N", "8218-N"]
оправа_NOUN	["106553-N", "113427-N"]
постовой_ADJ::милиционер_NOUN	["136183-N", "6527-N"]
крутой_ADJ::обрыв_NOUN	["107567-N", "109957-N"]
науру_NOUN	["2062-N", "445-N"]
заслушивание_NOUN	["117564-N", "121204-N"]
тавтология_NOUN	["106504-N", "106876-N", "107602-N", "110447-N", "146664-N"]
миротворчество_NOUN	["1110-N", "124388-N", "148420-N", "1701-N", "7400-N"]
неизмеримость_NOUN	["114019-N", "115110-N"]
тунисец_NOUN	["105413-N", "106131-N", "134850-N"]
пожизненный_VERB::аннуитать_NOUN	["121697-N", "150688-N", "2011-N"]
вечер_NOUN	["106720-N", "106723-N"]
царапинка_NOUN	["111373-N", "113696-N", "129814-N", "150699-N"]
прелюдия_NOUN	["107667-N", "1447-N", "4235-N"]
красноречивость_NOUN	["111216-N", "119217-N"]
берет_NOUN	["1256-N", "3510-N"]
печоры_NOUN	["134530-N", "136894-N"]
пропиливание_NOUN	["106493-N", "111853-N"]
жонглирование_NOUN::слово_NOUN	["106497-N", "106646-N"]
екатеринбург_NOUN	["100066-N", "242-N", "8247-N"]
лабиринт_NOUN	["106580-N", "107511-N", "109980-N"]
зачитка_NOUN	["106915-N", "114267-N"]
недоимка_NOUN	["6179-N", "647-N"]
алжирский_ADJ::народный_ADJ::демократический_ADJ::республика_NOUN	["105456-N", "2062-N", "445-N"]
состояние_NOUN::медитация_NOUN	["114501-N", "117719-N", "119132-N", "129749-N"]
микстура_NOUN	["107460-N", "109704-N"]
акт_NOUN::удостоверять_VERB	["107000-N", "2428-N"]
скрепка_NOUN	["130019-N", "4832-N"]
танк_NOUN::для_ADP::хранение_NOUN	["107038-N", "107041-N"]
новозыбков_NOUN	["134530-N", "136763-N"]
аудиенция_NOUN	["106782-N", "106783-N", "106827-N"]
вывешивание_NOUN	["110409-N", "3649-N"]
убыль_NOUN::население_NOUN	["106637-N", "110893-N"]
согласованность_NOUN	["106800-N", "106877-N"]
нефтеперевалочный_ADJ::терминал_NOUN	["144375-N", "3126-N"]
сальный_ADJ::железа_NOUN	["106580-N", "109839-N"]
снегоболотоходный_ADJ::транспорт_NOUN	["154-N", "4029-N"]
микроволновка_NOUN	["4435-N", "8061-N"]
лучевой_ADJ::терапия_NOUN	["1065-N", "143712-N"]
южно_ADV::-африканский_ADJ::республика_NOUN	["2062-N", "445-N"]
ревизия_NOUN::положенье_NOUN	["106898-N", "107489-N", "120004-N", "127501-N"]
восхождение_NOUN::на_ADP::вершина_NOUN	["107454-N", "117484-N"]
вендетта_NOUN	["107213-N", "107328-N"]
жилищть_ADV::-бытовый_ADJ::условие_NOUN	["113275-N", "596-N"]
фландрия_NOUN	["100077-N", "106611-N", "7166-N"]
акмолинск_NOUN	["151357-N", "242-N", "3208-N"]
науки::и::технологий_NOUN	["1559-N", "3867-N"]
касатка_NOUN	["107795-N", "108441-N", "4091-N", "5122-N", "5675-N", "934-N"]
бурятский_NOUN::асср_NOUN	["100028-N", "2637-N"]
правительственный_ADJ::облигация_NOUN	["144028-N", "4052-N"]
мумифицированный_ADJ::тело_NOUN	["107728-N", "115353-N"]
заглушка_NOUN	["106554-N", "136386-N"]
убийство_NOUN::на_ADP::почва_NOUN::национальный_ADJ::неприязнь_NOUN	["2275-N", "4271-N", "4628-N"]
супер-эвм_NOUN	["133757-N", "509-N"]
фэн-шуй_NOUN	["106765-N", "123740-N"]
река_NOUN::кемь_VERB	["100022-N", "100079-N", "152701-N"]
рекламный_ADJ::кампания_NOUN	["106501-N", "106562-N"]
окончание_NOUN::слово_NOUN	["113860-N", "124077-N"]
город_NOUN::онег_NOUN	["134530-N", "136750-N"]
рушенье_NOUN	["106483-N", "111371-N", "111950-N", "111951-N"]
наклонный_ADJ::элеватор_NOUN	["106555-N", "144045-N", "2316-N", "2320-N", "4565-N"]
убой_NOUN	["111386-N", "123905-N"]
койка_NOUN::больница_NOUN	["1253-N", "142815-N", "5254-N"]
выхлоп_NOUN	["106488-N", "129957-N"]
прогрессивный_ADJ::шкала_NOUN	["106583-N", "136632-N"]
производство_NOUN::книга_NOUN	["1359-N", "144051-N"]
нарушение_NOUN::супружеский_ADJ::верность_NOUN	["106665-N", "117315-N"]
карточный_ADJ::король_NOUN	["110037-N", "112108-N", "143156-N"]
люберецкий_ADJ::район_NOUN	["147330-N", "2051-N"]
радиация_NOUN	["113004-N", "133260-N", "2997-N"]
новогодний_ADJ::мишура_NOUN	["107608-N", "123576-N"]
нефрит_NOUN	["106536-N", "108551-N", "3417-N"]
дробовой_ADJ::ружье_NOUN	["110342-N", "4212-N", "4290-N"]
замша_NOUN	["1259-N", "4127-N", "6893-N"]
соревнование_NOUN::по_ADP::ходьба_NOUN	["7966-N", "8138-N"]
семенный_ADJ::коробочка_NOUN	["107871-N", "148475-N"]
минэнергетики_NOUN	["1559-N", "3867-N"]
ханкала_NOUN	["590-N", "7166-N"]
обкатывание_NOUN	["106888-N", "117094-N", "123389-N", "123757-N"]
ревакцинация_NOUN	["4046-N", "7514-N"]
оправдание_NOUN	["106871-N", "106872-N"]
неразборчивость_NOUN	["128660-N", "151360-N"]
моряк-подводник_NOUN	["237-N", "6723-N", "792-N", "8596-N"]
субабонемент_NOUN	["107695-N", "107696-N"]
хлебопекарный_ADJ::производство_NOUN	["1221-N", "142734-N", "467-N"]
папский_ADJ::нунций_NOUN	["106891-N", "1179-N", "3361-N", "8688-N"]
изготовление_NOUN::поддельный_ADJ::деньги_NOUN	["4894-N", "637-N"]
член_NOUN::академия_NOUN::наука_NOUN	["2147-N", "9753-N"]
подвода_NOUN	["179-N", "4821-N"]
воспаление_NOUN::толстый_ADJ::кишка_NOUN	["108862-N", "616-N", "9337-N"]
ревальвация_NOUN	["335-N", "5846-N"]
выплата_NOUN::по_ADP::долговой_ADJ::обязательство_NOUN	["112280-N", "118698-N", "137731-N", "144001-N", "7235-N"]
злопамятность_NOUN	["119905-N", "121233-N"]
отец_NOUN::церковь_NOUN	["4474-N", "4544-N"]
лхаса_NOUN	["123680-N", "145516-N", "242-N"]
ворох_NOUN	["106508-N", "106515-N", "107160-N"]
несовершенство_NOUN	["113275-N", "118389-N"]
механизм_NOUN::час_NOUN	["107496-N", "142470-N"]
второгодница_NOUN	["114896-N", "125771-N", "140381-N", "2196-N"]
малайский_ADJ::язык_NOUN	["148133-N", "148223-N"]
кудель_NOUN	["108670-N", "133053-N"]
восстановление_NOUN::земля_NOUN	["4167-N", "4168-N"]
обороть_ADJ::ведомство_NOUN	["133955-N", "152962-N", "1559-N", "3867-N"]
разгрузка_NOUN::груз_NOUN	["107417-N", "108870-N", "111998-N", "121100-N"]
воспитатель_NOUN	["150555-N", "4977-N"]
очистка_NOUN::снег_NOUN	["117351-N", "9172-N"]
островок_NOUN::безопасность_NOUN	["148867-N", "4161-N"]
алиби_NOUN	["106872-N", "140753-N"]
миражный_ADJ::явление_NOUN	["121429-N", "145727-N"]
дочерний_ADJ::компания_NOUN	["140818-N", "3610-N", "575-N"]
конфорка_NOUN	["4435-N", "8061-N"]
окрыление_NOUN	["115104-N", "129710-N"]
о-в_VERB::русский_ADJ	["107135-N", "3465-N", "7166-N"]
ц_NOUN::российский_ADJ::федерация_NOUN	["150438-N", "1796-N", "1988-N"]
формула_NOUN::успех_NOUN	["130822-N", "148582-N"]
обеспечение_NOUN::общественный_ADJ::порядок_NOUN	["106562-N", "3382-N"]
вываливание_NOUN	["108870-N", "110908-N"]
зацикливание_NOUN	["129749-N", "145467-N"]
учетный_ADJ::процент_NOUN	["142226-N", "1957-N"]
госакция_NOUN	["143397-N", "149253-N", "150915-N", "456-N"]
ядерный_ADJ::могильник_NOUN	["147833-N", "2525-N", "7937-N"]
сомалийскать_ADJ::столица_NOUN	["151357-N", "242-N", "3208-N"]
обруч_NOUN::на_ADP::бочка_NOUN	["107630-N", "109468-N"]
миссури_NOUN	["100022-N", "100079-N", "152701-N"]
предправления_NOUN	["106980-N", "151029-N", "7242-N"]
славянофил_NOUN	["129112-N", "6639-N"]
город_NOUN::раздавать_VERB	["134142-N", "242-N"]
сход_NOUN::поезд_NOUN::с_ADP::рельс_NOUN	["116035-N", "119796-N", "147175-N"]
либерализм_NOUN	["124135-N", "6639-N"]
промышленно_ADJ::-_PUNCT::авиационный_ADJ::комплекс_NOUN	["2282-N", "5357-N"]
клубный_ADJ::объединение_NOUN	["106667-N", "111488-N", "2260-N"]
печь_NOUN	["106698-N", "107325-N", "146751-N"]
торговый_ADJ::галерея_NOUN	["106573-N", "120037-N"]
ирландец_NOUN	["106123-N", "106131-N"]
пожарный_ADJ::дело_NOUN	["106711-N", "141028-N"]
лотос_NOUN	["144172-N", "4975-N", "7111-N", "965-N"]
электропылесос_NOUN	["106555-N", "1320-N", "137977-N", "143580-N", "146277-N"]
хибара_NOUN	["121536-N", "479-N"]
камень_NOUN::на_ADP::душа_NOUN	["106661-N", "118438-N"]
ремонтный_ADJ::автомобиль_NOUN	["154-N", "9209-N"]
денежный_ADJ::потеря_NOUN	["107583-N", "130790-N"]
разведсообщество_NOUN	["106571-N", "136000-N", "152962-N"]
пейзажист_NOUN	["113185-N", "1416-N"]
черепной_ADJ::коробка_NOUN	["109221-N", "7281-N"]
эрозия_NOUN::слизистый_ADJ::оболочка_NOUN	["125011-N", "143048-N"]
ингода_NOUN	["100022-N", "152701-N"]
манный_ADJ::крупа_NOUN	["368-N", "4318-N", "8325-N"]
вдовство_NOUN	["114189-N", "6724-N"]
сидячий_ADJ::образ_NOUN	["110242-N", "135458-N", "137358-N", "153805-N"]
опорный_ADJ::ферма_NOUN	["145619-N", "153534-N", "537-N"]
данные_NOUN::статистика_NOUN	["106515-N", "107581-N", "107591-N"]
арктика_NOUN	["100076-N", "7166-N"]
раменское_NOUN::в_ADP::московский_ADJ::область_NOUN	["134530-N", "136788-N", "136794-N"]
стафилококковый_ADJ::инфекция_NOUN	["1048-N", "146293-N", "4145-N"]
японский_ADJ::валюта_NOUN	["1338-N", "566-N"]
дискуссионность_NOUN	["119348-N", "120142-N"]
дробовик_NOUN	["110342-N", "4212-N", "4290-N"]
экранизация_NOUN	["1440-N", "8317-N"]
утилизовать_VERB::мусор_NOUN	["135041-N", "147446-N"]
бетонировка_NOUN	["106631-N", "110751-N"]
перелив_NOUN	["113003-N", "113005-N"]
последний_ADJ::время_NOUN	["106720-N", "106723-N", "106731-N", "145832-N"]
арбуз_NOUN	["144341-N", "4681-N"]
момент_NOUN	["106841-N", "110871-N"]
искусство_NOUN::фотография_NOUN	["106562-N", "540-N"]
политработник_NOUN	["106606-N", "112315-N", "812-N"]
шифер_NOUN::кровельный_ADJ	["130905-N", "130906-N"]
статданные_NOUN	["106515-N", "107581-N", "107591-N"]
укус_NOUN	["113696-N", "150699-N"]
зенитный_ADJ::орудие_NOUN	["7469-N", "816-N"]
гидроминеральный_ADJ::источник_NOUN	["109799-N", "152701-N", "2412-N", "3114-N", "4579-N"]
истошный_ADJ::крик_NOUN	["107102-N", "107103-N", "107195-N"]
актюбинскать_ADJ::область_NOUN	["100056-N", "2052-N"]
маклер_NOUN::по_ADP::недвижимость_NOUN	["112319-N", "7275-N"]
флешмоб_NOUN	["124971-N", "7158-N"]
обувной_ADJ::промышленность_NOUN	["1257-N", "50-N", "7127-N", "851-N"]
террикон_NOUN	["107559-N", "114476-N", "147395-N", "9559-N"]
обрешетка_NOUN	["546-N", "5748-N"]
лечебный_ADJ::прогреваний_NOUN	["152599-N", "9725-N"]
гостиная_NOUN	["107210-N", "144852-N", "478-N"]
простота_NOUN	["106924-N", "112688-N", "118089-N", "118717-N", "125284-N"]
опасность_NOUN::атомный_ADJ::война_NOUN	["106547-N", "3672-N"]
щелково_NOUN	["134530-N", "136788-N", "136794-N"]
шах_NOUN	["147485-N", "147487-N"]
виадук_NOUN	["4160-N", "4161-N", "4263-N"]
юный_ADJ::преступник_NOUN	["152902-N", "4022-N", "613-N"]
блевание_NOUN	["108870-N", "110908-N"]
боязнь_NOUN::радиация_NOUN	["106792-N", "135768-N", "3949-N"]
кировобад_NOUN	["137810-N", "242-N"]
подкожный_NOUN::гематом_NOUN	["109989-N", "8713-N"]
загар_NOUN	["106944-N", "133391-N"]
фанатизм_NOUN	["106504-N", "106884-N", "118433-N"]
персиянин_NOUN	["100046-N", "106123-N", "106130-N", "106131-N", "7739-N"]
сборная_NOUN::команда_NOUN	["126483-N", "6067-N"]
порог_NOUN	["107233-N", "117759-N"]
закрывание_NOUN	["106938-N", "108824-N"]
объяснение_NOUN	["106467-N", "106678-N"]
серебряный_ADJ::олимпийский_ADJ::награда_NOUN	["146575-N", "86-N"]
низость_NOUN	["106504-N", "111260-N"]
мещера_NOUN	["112742-N", "7049-N"]
московский_ADJ::уголовный_ADJ::розыск_NOUN	["149184-N", "7152-N", "7691-N"]
пиратство_NOUN	["140758-N", "154233-N", "4894-N"]
подушечка_NOUN	["108853-N", "8218-N"]
арбитраж_NOUN	["137751-N", "147617-N"]
изжога_NOUN	["107586-N", "125011-N", "9528-N"]
перо_NOUN::лук_NOUN	["107867-N", "144182-N", "348-N", "6878-N"]
террариум_NOUN	["106573-N", "111506-N"]
префект_NOUN	["6817-N", "9606-N"]
туристический_ADJ::база_NOUN	["106560-N", "138167-N"]
монтаж_NOUN::шина_NOUN	["106699-N", "547-N"]
человеконенавистничество_NOUN	["106647-N", "106653-N", "106654-N"]
первоклассница_NOUN	["10092-N", "1606-N"]
рекламный_ADJ::практика_NOUN	["106501-N", "106562-N"]
сальник_NOUN	["106509-N", "106553-N", "107496-N", "142415-N"]
усы_NOUN::на_ADP::лицо_NOUN	["108951-N", "148805-N"]
защита_NOUN::от_ADP::коррозия_NOUN	["106713-N", "106714-N"]
западный_NOUN::сахар_NOUN	["105465-N", "107135-N"]
излечивание_NOUN	["117855-N", "120955-N"]
дружковка_NOUN	["123680-N", "145516-N", "242-N"]
производство_NOUN::становиться_VERB	["520-N", "63-N"]
королева_NOUN	["129584-N", "143592-N"]
саяны_NOUN	["100108-N", "5591-N", "5657-N"]
авторазгрузчик_NOUN	["2318-N", "2320-N"]
многократный_ADJ::применение_NOUN	["119581-N", "150752-N"]
продажа_NOUN::иностранный_ADJ::валюта_NOUN	["123487-N", "123488-N", "1317-N", "1318-N"]
курейка_NOUN	["100022-N", "100079-N", "152701-N"]
горло_NOUN	["100095-N", "2412-N"]
актер_NOUN::массовый_ADJ::сцена_NOUN	["1413-N", "7539-N"]
ануй_NOUN	["100022-N", "100079-N", "152701-N"]
рыбный_ADJ::ресурс_NOUN	["7111-N", "7380-N"]
грейпфрут_NOUN	["107956-N", "121680-N", "126758-N"]
стихийность_NOUN	["119344-N", "132946-N"]
створный_ADJ::знак_NOUN	["5383-N", "8867-N"]
опыление_NOUN	["106938-N", "116610-N"]
алчность_NOUN	["118777-N", "118778-N"]
сдвигание_NOUN	["111594-N", "111595-N"]
компресс_NOUN	["1068-N", "111429-N"]
шпионство_NOUN	["106916-N", "118347-N"]
кадриль_NOUN	["108179-N", "124186-N", "1448-N", "8082-N"]
электромонтажный_ADJ::работа_NOUN	["106699-N", "547-N"]
производитель_NOUN::табачный_ADJ::изделие_NOUN	["525-N", "57-N"]
доводка_NOUN	["112145-N", "114999-N"]
дактилоскопирование_NOUN	["106686-N", "106709-N"]
мощность_NOUN::взрыв_NOUN	["109786-N", "110871-N", "6872-N"]
государственный_ADJ::комитет_NOUN::по_ADP::строительство_NOUN::и_CCONJ::жилищть_ADJ::-_PUNCT::коммунальный_ADJ::комплекс_NOUN	["121539-N", "2576-N", "3607-N"]
палуб_NOUN::судно_NOUN	["107176-N", "120350-N"]
запорный_ADJ::вентиль_NOUN	["107496-N", "109543-N", "113875-N", "142024-N", "142026-N"]
половчанка_NOUN	["125949-N", "7739-N"]
серпуховский_ADJ::район_NOUN	["147330-N", "2051-N"]
правительство_NOUN::рсфср_PROPN	["136844-N", "2547-N"]
уорикшир_NOUN	["121752-N", "149776-N"]
внушение_NOUN	["110474-N", "114934-N"]
плод_NOUN::боярышник_NOUN	["107842-N", "107871-N", "144341-N"]
разовость_NOUN	["132931-N", "132932-N"]
народ_NOUN	["138999-N", "139946-N", "369-N", "582-N"]
пункт_NOUN::пропуск_NOUN::через_ADP::таможенный_ADJ::граница_NOUN	["2525-N", "9264-N"]
орешник_NOUN	["144172-N", "4339-N"]
васильевский_ADJ::спуск_NOUN	["109194-N", "122147-N"]
уродливость_NOUN	["114408-N", "116683-N", "118920-N"]
серьезный_NOUN::рана_VERB	["111373-N", "113696-N"]
трансфузия_NOUN	["142491-N", "7529-N", "9725-N"]
жажда_NOUN::слава_NOUN	["106647-N", "117050-N"]
корячка_NOUN	["100046-N", "106131-N", "106215-N", "7739-N"]
спальник_NOUN	["125001-N", "138657-N", "2498-N"]
сергиево-посадский_ADJ::район_NOUN	["147330-N", "2051-N"]
методика_NOUN	["111355-N", "4315-N"]
канал_NOUN::радиовещание_NOUN	["148775-N", "4722-N"]
коммунистический_ADJ::партия_NOUN	["149685-N", "2260-N", "2382-N", "8023-N"]
мандариновой_ADJ::дерево_NOUN	["107956-N", "121680-N", "126758-N"]
вахтовый_ADJ::метод_NOUN	["135125-N", "1474-N", "840-N"]
весенний_ADJ::период_NOUN	["106723-N", "106725-N", "152735-N"]
движение_NOUN	["106939-N", "170-N"]
аварийный_ADJ::жилой_ADJ::фонд_NOUN	["2526-N", "479-N", "9159-N"]
факсимильный_ADJ::передача_NOUN	["1015-N", "130846-N"]
вооружать_VERB::бандит_VERB	["115323-N", "115324-N", "639-N"]
штрих-код_NOUN	["109559-N", "6824-N"]
помарка_NOUN::в_ADP::текст_NOUN	["111134-N", "134012-N"]
капитальный_ADJ::затрата_NOUN	["152724-N", "2116-N"]
подпольный_ADJ::организация_NOUN	["106560-N", "130240-N", "7011-N"]
солидарный_ADJ::обязанность_NOUN	["6638-N", "8263-N"]
исламскать_ADJ::республика_NOUN::мавритание_NOUN	["2062-N", "445-N"]
импорт_NOUN::продукция_NOUN	["147949-N", "1694-N", "1700-N"]
днепр_NOUN	["100022-N", "152701-N"]
радиолокационный_ADJ::разведка_NOUN	["112514-N", "126902-N"]
акмолинскать_ADJ::область_NOUN::казахстывать_NOUN	["100056-N", "2052-N"]
зацепление_NOUN	["106493-N", "106557-N"]
засылка_NOUN	["112548-N", "115575-N", "119751-N"]
армянск_NOUN	["123680-N", "145516-N", "242-N"]
проститутка_NOUN	["132890-N", "2553-N", "756-N"]
лазурит_NOUN	["106536-N", "108551-N", "3417-N"]
пролонгирование_NOUN	["106721-N", "115977-N", "115978-N", "131645-N"]
кунда_NOUN	["123680-N", "145516-N", "242-N"]
универсальный_ADJ::мастер_NOUN	["111238-N", "2550-N"]
третирование_NOUN	["107181-N", "116506-N", "118094-N"]
русский_ADJ::царь_NOUN	["1310-N", "132681-N", "3291-N"]
обслуживание_NOUN::счет_NOUN	["151050-N", "2181-N"]
укрепление_NOUN::берег_NOUN	["110437-N", "111437-N", "140492-N"]
горсовет_NOUN	["143970-N", "144486-N", "1876-N", "3909-N"]
погребальный_ADJ::венок_NOUN	["10270-N", "106554-N", "120131-N"]
жизнелюбие_NOUN	["106646-N", "150230-N"]
сироп_NOUN	["146314-N", "368-N", "6382-N"]
сахар_NOUN::кровь_NOUN	["108767-N", "6968-N"]
запряжка_NOUN	["106493-N", "106557-N"]
синоптик_NOUN	["10047-N", "143045-N"]
пропитие_NOUN	["106497-N", "106715-N", "117589-N", "154007-N"]
лавочка_NOUN	["2302-N", "3946-N"]
отламывание_NOUN	["107409-N", "107410-N", "107417-N", "108870-N"]
спинной_ADJ::мозг_NOUN	["112627-N", "7281-N"]
бобслей_NOUN::двойка_NOUN	["111081-N", "142547-N", "2498-N"]
фильтр_NOUN	["116296-N", "121187-N", "124274-N"]
антигуа_NOUN::и_CCONJ::барбуд_NOUN	["2062-N", "445-N"]
бюджетный_ADJ::кризис_NOUN	["107498-N", "123535-N", "148916-N"]
томатный_ADJ::паста_NOUN	["107277-N", "107641-N"]
авторалли_NOUN	["111793-N", "112599-N", "1625-N"]
усть-катав_NOUN	["123680-N", "145516-N", "242-N"]
регион_NOUN::каспийский_ADJ::море_NOUN	["100076-N", "7166-N"]
перуанскать_ADJ::столица_NOUN	["151357-N", "242-N", "3208-N"]
подвертывание_NOUN	["110807-N", "115035-N"]
айва_NOUN	["107871-N", "144341-N", "154384-N", "354-N"]
славск_NOUN	["134530-N", "136773-N"]
веяние_NOUN::зерно_NOUN	["112139-N", "5287-N", "5288-N"]
беговой_ADJ::дорожка_NOUN::стадион_NOUN	["141931-N", "3240-N"]
марш_NOUN	["106938-N", "153333-N"]
зазор_NOUN	["107087-N", "107089-N"]
чили_NOUN	["2062-N", "445-N"]
запутывание_NOUN	["106531-N", "106665-N"]
стекло_NOUN::оконный_ADJ	["132393-N", "56-N"]
семипалатинск_NOUN	["151357-N", "242-N", "8247-N"]
фата_NOUN	["108091-N", "108474-N", "108795-N", "1256-N", "3510-N"]
раскалывание_NOUN	["107409-N", "107410-N", "111690-N", "134408-N", "136941-N"]
предприятие_NOUN::быстрый_ADJ::питание_NOUN	["141013-N", "4084-N"]
надув_NOUN	["106631-N", "110751-N"]
энергетический_ADJ::ресурс_NOUN	["106487-N", "133905-N", "140086-N"]
рыканье_NOUN	["107093-N", "153034-N"]
плескание_NOUN	["111157-N", "115099-N"]
страховочный_ADJ::пояс_NOUN	["109611-N", "153947-N"]
энергоподстанция_NOUN	["2068-N", "2525-N"]
остров_NOUN::карагинский_ADJ	["107135-N", "3465-N", "7166-N"]
акцизный_ADJ::платеж_NOUN	["1242-N", "133211-N", "142221-N", "4417-N"]
столица_NOUN::индонезия_NOUN	["151357-N", "242-N", "3208-N"]
тетя_NOUN	["132893-N", "3231-N", "756-N"]
уголовный_ADJ::судебный_ADJ::разбирательство_NOUN	["106898-N", "149658-N", "2458-N"]
рыбачка_NOUN	["126289-N", "150555-N"]
железнодорожный_NOUN::шпал_VERB	["107233-N", "117759-N"]
пейзаж_NOUN	["121960-N", "153699-N"]
руза_NOUN	["134530-N", "136788-N", "136794-N"]
выброс_NOUN::парниковый_ADJ::газ_NOUN	["2889-N", "75-N"]
студенчество_NOUN	["140126-N", "579-N"]
учащийся_NOUN::духовный_ADJ::семинария_NOUN	["153097-N", "4474-N"]
туринец_NOUN	["369-N", "4773-N", "589-N"]
деркул_NOUN	["100022-N", "100079-N", "152701-N"]
низкий_ADJ::широта_NOUN	["107508-N", "5591-N"]
механосборочный_ADJ::производство_NOUN	["112095-N", "467-N", "4919-N"]
антикоррозиоть_ADJ::покрытие_NOUN	["110437-N", "111437-N", "140492-N"]
упа_NOUN	["100022-N", "100079-N", "152701-N"]
патрон_NOUN::стрелковый_ADJ::оружие_NOUN	["811-N", "818-N"]
сухостой_NOUN	["7757-N", "989-N"]
отрицание_NOUN	["112933-N", "118713-N", "127389-N"]
киллерство_NOUN	["2275-N", "4271-N", "4628-N"]
македонский_ADJ::язык_NOUN	["126964-N", "137636-N"]
доля_NOUN::в_ADP::процент_NOUN	["106769-N", "107583-N", "107591-N"]
коллар_NOUN::центр_NOUN	["114757-N", "141205-N"]
ластик_NOUN::для_ADP::стирание_NOUN	["110935-N", "4832-N"]
семя_NOUN::мак_NOUN	["107871-N", "121353-N"]
ядерный_ADJ::угроза_NOUN	["106547-N", "3672-N"]
мартини_NOUN	["109703-N", "109704-N", "549-N"]
пикушка_NOUN	["110037-N", "110069-N"]
сделка_NOUN::на_ADP::срок_NOUN	["1289-N", "1317-N", "144275-N"]
представление_NOUN::отчет_NOUN	["106542-N", "106876-N"]
колорадо-спрингс_NOUN	["123680-N", "145516-N", "242-N"]
стаптываний_NOUN::обувь_NOUN	["106631-N", "111050-N", "111369-N", "111979-N", "116360-N", "117207-N", "120045-N", "129004-N"]
прораб_NOUN	["2550-N", "3204-N"]
похоронный_ADJ::обслуживание_NOUN	["1250-N", "7064-N"]
ирак_NOUN	["2062-N", "445-N"]
навес_NOUN	["107404-N", "128916-N"]
